item_id,dept_id,cat_id,avg_daily_demand,std_daily_demand,avg_price,annual_demand,total_revenue,safety_stock,reorder_point,eoq,abc_class,demand_cv,stockout_risk
HOUSEHOLD_1_523,HOUSEHOLD_1,HOUSEHOLD,0.06,0.28,20.52,20.72,2195.29,2.0,3.0,72.0,C,5.02,Normal
HOBBIES_1_214,HOBBIES_1,HOBBIES,0.12,0.37,9.84,43.18,2194.37,2.0,3.0,149.0,C,3.16,Normal
HOUSEHOLD_2_329,HOUSEHOLD_2,HOUSEHOLD,0.42,0.77,2.8,151.62,2191.55,4.0,7.0,521.0,C,1.85,Normal
FOODS_3_176,FOODS_3,FOODS,0.76,1.76,1.54,275.73,2191.52,8.0,14.0,947.0,C,2.33,Normal
FOODS_2_336,FOODS_2,FOODS,0.44,0.96,2.65,160.33,2190.19,5.0,9.0,551.0,C,2.19,Normal
FOODS_3_379,FOODS_3,FOODS,0.51,1.62,2.27,186.86,2186.87,8.0,12.0,643.0,C,3.17,Normal
HOBBIES_1_088,HOBBIES_1,HOBBIES,0.45,0.98,2.57,164.4,2181.93,5.0,9.0,566.0,C,2.17,Normal
FOODS_3_447,FOODS_3,FOODS,0.64,1.21,1.8,234.1,2181.24,6.0,11.0,806.0,C,1.89,Normal
FOODS_3_484,FOODS_3,FOODS,0.58,0.81,1.99,212.03,2181.11,4.0,9.0,730.0,C,1.39,Normal
FOODS_3_733,FOODS_3,FOODS,0.59,1.69,1.97,214.35,2179.94,8.0,13.0,738.0,C,2.87,Normal
FOODS_1_212,FOODS_1,FOODS,0.19,0.51,6.16,68.55,2179.38,3.0,5.0,236.0,C,2.71,Normal
FOODS_2_378,FOODS_2,FOODS,0.33,0.68,3.49,120.63,2175.84,3.0,6.0,416.0,C,2.06,Normal
FOODS_3_640,FOODS_3,FOODS,0.77,1.69,1.5,280.77,2175.0,8.0,14.0,968.0,C,2.2,Normal
HOUSEHOLD_2_424,HOUSEHOLD_2,HOUSEHOLD,0.4,0.69,2.88,146.19,2174.4,3.0,6.0,504.0,C,1.71,Normal
HOUSEHOLD_1_430,HOUSEHOLD_1,HOUSEHOLD,1.21,3.02,0.95,440.71,2172.08,14.0,23.0,1520.0,C,2.5,Normal
FOODS_1_155,FOODS_1,FOODS,1.18,1.91,0.98,428.9,2170.7,9.0,18.0,1480.0,C,1.62,Normal
FOODS_3_749,FOODS_3,FOODS,0.64,1.64,1.8,232.94,2170.42,8.0,13.0,804.0,C,2.58,Normal
HOUSEHOLD_1_170,HOUSEHOLD_1,HOUSEHOLD,0.59,0.96,1.96,214.16,2169.43,5.0,10.0,739.0,C,1.64,Normal
FOODS_3_467,FOODS_3,FOODS,0.58,0.84,1.97,213.38,2166.9,4.0,9.0,737.0,C,1.44,Normal
FOODS_3_605,FOODS_3,FOODS,0.44,0.94,2.6,161.3,2164.26,5.0,9.0,558.0,C,2.12,Normal
FOODS_3_805,FOODS_3,FOODS,1.14,1.86,1.0,417.86,2158.0,9.0,18.0,1446.0,C,1.62,Normal
FOODS_2_113,FOODS_2,FOODS,0.4,0.88,2.88,144.84,2155.72,4.0,7.0,502.0,C,2.21,Normal
HOUSEHOLD_1_163,HOUSEHOLD_1,HOUSEHOLD,0.11,0.4,9.98,41.82,2155.68,2.0,3.0,145.0,C,3.52,Normal
HOUSEHOLD_2_422,HOUSEHOLD_2,HOUSEHOLD,0.23,0.52,4.97,84.04,2155.0,3.0,5.0,291.0,C,2.27,Normal
FOODS_2_001,FOODS_2,FOODS,0.57,0.98,1.99,209.71,2154.06,5.0,10.0,727.0,C,1.71,Normal
FOODS_3_425,FOODS_3,FOODS,0.46,0.94,2.48,167.88,2150.16,5.0,9.0,582.0,C,2.04,Normal
FOODS_3_036,FOODS_3,FOODS,0.4,0.88,2.88,144.45,2148.48,4.0,7.0,501.0,C,2.22,Normal
HOUSEHOLD_2_296,HOUSEHOLD_2,HOUSEHOLD,0.24,0.55,4.7,88.49,2146.77,3.0,5.0,307.0,C,2.26,Normal
HOUSEHOLD_2_104,HOUSEHOLD_2,HOUSEHOLD,0.23,0.53,4.97,83.46,2139.96,3.0,5.0,290.0,C,2.32,Normal
FOODS_1_017,FOODS_1,FOODS,0.47,1.18,2.42,170.98,2138.53,6.0,10.0,595.0,C,2.52,Normal
FOODS_3_056,FOODS_3,FOODS,0.63,1.39,1.8,228.88,2132.53,7.0,12.0,797.0,C,2.21,Normal
HOUSEHOLD_2_126,HOUSEHOLD_2,HOUSEHOLD,0.16,0.47,6.97,59.06,2125.85,3.0,5.0,206.0,C,2.93,Normal
FOODS_3_145,FOODS_3,FOODS,0.4,0.71,2.85,144.26,2124.27,4.0,7.0,503.0,C,1.78,Normal
FOODS_3_007,FOODS_3,FOODS,5.56,7.86,0.2,2030.25,2118.97,35.0,74.0,7088.0,C,1.41,Normal
HOUSEHOLD_1_500,HOUSEHOLD_1,HOUSEHOLD,0.25,0.66,4.44,91.98,2109.0,3.0,5.0,322.0,C,2.63,Normal
FOODS_3_498,FOODS_3,FOODS,5.52,6.71,0.2,2015.92,2104.02,30.0,69.0,7063.0,C,1.21,Normal
FOODS_2_118,FOODS_2,FOODS,0.36,0.81,3.09,131.86,2102.13,4.0,7.0,463.0,C,2.23,Normal
HOBBIES_2_115,HOBBIES_2,HOBBIES,0.45,0.87,2.48,163.62,2099.7,4.0,8.0,574.0,C,1.95,Normal
HOUSEHOLD_2_146,HOUSEHOLD_2,HOUSEHOLD,0.17,0.52,6.45,62.93,2097.34,3.0,5.0,221.0,C,3.01,Normal
FOODS_2_110,FOODS_2,FOODS,0.47,1.08,2.38,170.59,2096.78,5.0,9.0,599.0,C,2.31,Normal
HOBBIES_1_271,HOBBIES_1,HOBBIES,0.19,0.48,5.77,70.29,2094.51,3.0,5.0,247.0,C,2.51,Normal
HOBBIES_1_346,HOBBIES_1,HOBBIES,0.28,0.78,3.97,102.05,2092.19,4.0,6.0,359.0,C,2.78,Normal
FOODS_3_600,FOODS_3,FOODS,0.44,0.93,2.5,161.88,2091.54,5.0,9.0,569.0,C,2.1,Normal
FOODS_2_048,FOODS_2,FOODS,0.14,0.45,7.97,50.73,2088.2,2.0,3.0,179.0,C,3.22,Normal
HOUSEHOLD_2_203,HOUSEHOLD_2,HOUSEHOLD,0.37,0.85,2.97,135.93,2084.94,4.0,7.0,479.0,C,2.28,Normal
HOUSEHOLD_2_272,HOUSEHOLD_2,HOUSEHOLD,0.2,0.54,5.47,73.77,2084.07,3.0,5.0,260.0,C,2.66,Normal
FOODS_2_268,FOODS_2,FOODS,0.31,0.75,3.61,111.53,2082.21,4.0,7.0,393.0,C,2.47,Normal
HOUSEHOLD_2_091,HOUSEHOLD_2,HOUSEHOLD,0.13,0.38,8.67,46.47,2080.61,2.0,3.0,164.0,C,2.97,Normal
HOUSEHOLD_2_264,HOUSEHOLD_2,HOUSEHOLD,0.32,0.72,3.48,115.6,2077.56,4.0,7.0,408.0,C,2.26,Normal
FOODS_2_223,FOODS_2,FOODS,0.51,1.03,2.17,185.11,2076.2,5.0,9.0,653.0,C,2.04,Normal
FOODS_1_109,FOODS_1,FOODS,0.51,0.99,2.17,184.73,2073.19,5.0,9.0,652.0,C,1.95,Normal
FOODS_3_495,FOODS_3,FOODS,0.5,0.93,2.18,183.76,2068.82,5.0,9.0,650.0,C,1.85,Normal
FOODS_3_293,FOODS_3,FOODS,0.54,1.28,2.02,197.7,2067.08,6.0,10.0,699.0,C,2.37,Normal
FOODS_1_093,FOODS_1,FOODS,0.2,0.63,5.54,72.23,2065.6,3.0,5.0,256.0,C,3.17,Normal
FOODS_3_802,FOODS_3,FOODS,0.65,0.99,1.68,237.98,2064.72,5.0,10.0,842.0,C,1.51,Normal
HOUSEHOLD_1_135,HOUSEHOLD_1,HOUSEHOLD,0.74,1.32,1.48,269.34,2064.47,6.0,12.0,953.0,C,1.79,Normal
FOODS_3_161,FOODS_3,FOODS,0.54,0.86,2.02,197.31,2063.41,4.0,8.0,699.0,C,1.59,Normal
FOODS_1_145,FOODS_1,FOODS,1.12,1.71,0.98,407.21,2060.94,8.0,16.0,1442.0,C,1.53,Normal
FOODS_3_001,FOODS_3,FOODS,0.44,0.88,2.5,159.75,2058.46,4.0,8.0,566.0,C,2.01,Normal
HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,0.13,0.43,8.47,47.05,2058.21,2.0,3.0,167.0,C,3.33,Normal
HOUSEHOLD_2_170,HOUSEHOLD_2,HOUSEHOLD,0.73,1.09,1.49,267.99,2056.84,5.0,11.0,950.0,C,1.48,Normal
FOODS_3_358,FOODS_3,FOODS,0.38,0.81,2.88,138.25,2056.32,4.0,7.0,490.0,C,2.14,Normal
HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0.27,0.58,3.97,100.3,2054.57,3.0,5.0,356.0,C,2.11,Normal
HOBBIES_1_385,HOBBIES_1,HOBBIES,0.11,0.43,9.97,39.89,2053.82,2.0,3.0,142.0,C,3.9,Normal
HOBBIES_1_362,HOBBIES_1,HOBBIES,0.11,0.39,9.92,40.08,2053.78,2.0,3.0,143.0,C,3.57,Normal
FOODS_3_522,FOODS_3,FOODS,0.41,1.1,2.64,150.45,2051.03,5.0,8.0,534.0,C,2.68,Normal
HOBBIES_1_095,HOBBIES_1,HOBBIES,0.14,0.42,7.68,51.7,2050.56,2.0,3.0,184.0,C,2.93,Normal
HOBBIES_1_122,HOBBIES_1,HOBBIES,0.61,1.41,1.77,223.65,2044.35,7.0,12.0,795.0,C,2.3,Normal
FOODS_3_670,FOODS_3,FOODS,0.54,0.8,1.99,198.67,2042.91,4.0,8.0,707.0,C,1.46,Normal
FOODS_2_345,FOODS_2,FOODS,0.14,0.44,7.98,49.38,2034.16,2.0,3.0,176.0,C,3.28,Normal
FOODS_1_097,FOODS_1,FOODS,1.1,1.7,0.98,400.44,2026.64,8.0,16.0,1430.0,C,1.55,Normal
FOODS_3_475,FOODS_3,FOODS,1.07,1.82,1.0,391.92,2024.0,8.0,16.0,1400.0,C,1.69,Normal
HOBBIES_1_350,HOBBIES_1,HOBBIES,0.36,0.77,3.01,130.12,2021.2,4.0,7.0,466.0,C,2.16,Normal
FOODS_2_343,FOODS_2,FOODS,0.28,0.67,3.78,103.4,2017.5,3.0,5.0,370.0,C,2.36,Normal
HOUSEHOLD_2_271,HOUSEHOLD_2,HOUSEHOLD,0.23,0.53,4.67,83.65,2016.22,3.0,5.0,300.0,C,2.32,Normal
HOBBIES_1_139,HOBBIES_1,HOBBIES,0.41,1.0,2.61,149.29,2012.76,5.0,8.0,535.0,C,2.44,Normal
HOUSEHOLD_2_010,HOUSEHOLD_2,HOUSEHOLD,0.15,0.4,6.96,55.96,2012.2,2.0,4.0,201.0,C,2.61,Normal
FOODS_3_478,FOODS_3,FOODS,0.59,1.46,1.8,215.51,2008.04,7.0,12.0,773.0,C,2.48,Normal
FOODS_3_343,FOODS_3,FOODS,0.28,0.69,3.75,103.59,2007.79,3.0,5.0,372.0,C,2.42,Normal
HOUSEHOLD_1_264,HOUSEHOLD_1,HOUSEHOLD,0.15,0.47,7.12,54.6,2007.58,3.0,5.0,196.0,C,3.17,Normal
HOUSEHOLD_1_444,HOUSEHOLD_1,HOUSEHOLD,0.22,0.64,4.88,79.58,2005.68,3.0,5.0,286.0,C,2.95,Normal
FOODS_2_039,FOODS_2,FOODS,0.22,0.53,4.74,81.91,2004.5,3.0,5.0,294.0,C,2.34,Normal
FOODS_3_583,FOODS_3,FOODS,0.71,1.77,1.5,258.69,2004.0,8.0,13.0,929.0,C,2.5,Normal
HOUSEHOLD_1_493,HOUSEHOLD_1,HOUSEHOLD,0.39,0.76,2.74,141.35,2003.64,4.0,7.0,508.0,C,1.97,Normal
FOODS_1_111,FOODS_1,FOODS,0.18,0.53,5.98,64.87,2003.3,3.0,5.0,233.0,C,2.99,Normal
FOODS_1_101,FOODS_1,FOODS,0.54,1.04,1.98,195.57,2000.08,5.0,9.0,703.0,C,1.95,Normal
FOODS_2_097,FOODS_2,FOODS,0.15,0.54,7.14,54.22,1999.24,3.0,5.0,195.0,C,3.67,Normal
FOODS_3_235,FOODS_3,FOODS,0.59,1.18,1.8,214.55,1999.02,6.0,11.0,772.0,C,2.01,Normal
FOODS_3_223,FOODS_3,FOODS,0.54,0.94,1.98,195.38,1997.82,5.0,9.0,703.0,C,1.75,Normal
HOUSEHOLD_2_434,HOUSEHOLD_2,HOUSEHOLD,0.56,0.98,1.88,205.06,1990.92,5.0,9.0,739.0,C,1.75,Normal
HOBBIES_1_002,HOBBIES_1,HOBBIES,0.27,0.58,3.97,96.82,1985.0,3.0,5.0,350.0,C,2.17,Normal
HOBBIES_2_029,HOBBIES_2,HOBBIES,0.38,0.87,2.77,138.45,1981.72,4.0,7.0,500.0,C,2.29,Normal
FOODS_1_135,FOODS_1,FOODS,0.42,1.01,2.52,151.81,1974.47,5.0,8.0,549.0,C,2.43,Normal
FOODS_3_204,FOODS_3,FOODS,0.42,1.18,2.48,154.13,1974.08,6.0,9.0,558.0,C,2.8,Normal
HOBBIES_1_265,HOBBIES_1,HOBBIES,0.26,0.6,3.97,96.24,1973.09,3.0,5.0,349.0,C,2.28,Normal
FOODS_1_191,FOODS_1,FOODS,0.19,0.54,5.54,68.93,1971.63,3.0,5.0,250.0,C,2.84,Normal
HOBBIES_1_269,HOBBIES_1,HOBBIES,0.09,0.4,11.92,31.95,1966.55,2.0,3.0,116.0,C,4.58,Normal
FOODS_3_237,FOODS_3,FOODS,1.04,2.79,1.0,379.52,1960.0,13.0,21.0,1378.0,C,2.68,Normal
FOODS_3_773,FOODS_3,FOODS,0.21,0.56,4.98,76.1,1957.14,3.0,5.0,277.0,C,2.67,Normal
FOODS_2_090,FOODS_2,FOODS,0.12,0.43,8.96,42.21,1953.28,2.0,3.0,154.0,C,3.73,Normal
FOODS_2_230,FOODS_2,FOODS,0.48,0.94,2.17,174.08,1953.21,5.0,9.0,633.0,C,1.97,Normal
HOBBIES_1_210,HOBBIES_1,HOBBIES,0.18,0.58,5.81,65.06,1952.7,3.0,5.0,237.0,C,3.24,Normal
HOBBIES_1_176,HOBBIES_1,HOBBIES,0.18,0.48,5.72,66.03,1951.3,3.0,5.0,241.0,C,2.68,Normal
FOODS_3_621,FOODS_3,FOODS,0.69,1.6,1.5,251.72,1950.0,7.0,12.0,917.0,C,2.31,Normal
HOBBIES_1_352,HOBBIES_1,HOBBIES,0.4,0.88,2.61,144.45,1947.02,4.0,7.0,527.0,C,2.22,Normal
FOODS_3_209,FOODS_3,FOODS,0.26,0.67,3.98,94.69,1946.22,3.0,5.0,345.0,C,2.58,Normal
FOODS_2_323,FOODS_2,FOODS,0.27,0.64,3.77,99.92,1945.05,3.0,5.0,365.0,C,2.35,Normal
HOUSEHOLD_2_156,HOUSEHOLD_2,HOUSEHOLD,0.15,0.46,7.04,53.44,1944.05,2.0,4.0,195.0,C,3.14,Normal
FOODS_3_157,FOODS_3,FOODS,0.34,0.85,3.0,125.28,1943.81,4.0,7.0,457.0,C,2.47,Normal
FOODS_3_626,FOODS_3,FOODS,0.26,0.66,3.98,94.49,1942.24,3.0,5.0,345.0,C,2.56,Normal
HOBBIES_2_018,HOBBIES_2,HOBBIES,0.31,0.68,3.37,111.53,1941.12,3.0,6.0,407.0,C,2.24,Normal
HOUSEHOLD_2_371,HOUSEHOLD_2,HOUSEHOLD,1.31,1.77,0.78,479.82,1932.84,8.0,18.0,1754.0,C,1.34,Normal
HOUSEHOLD_2_360,HOUSEHOLD_2,HOUSEHOLD,0.13,0.45,7.97,46.86,1928.74,2.0,3.0,172.0,C,3.51,Normal
FOODS_1_202,FOODS_1,FOODS,1.04,1.84,0.98,380.88,1927.66,9.0,17.0,1395.0,C,1.76,Normal
HOUSEHOLD_2_440,HOUSEHOLD_2,HOUSEHOLD,1.05,1.37,0.97,384.75,1927.39,6.0,14.0,1409.0,C,1.29,Normal
HOBBIES_2_113,HOBBIES_2,HOBBIES,0.18,0.5,5.68,65.64,1924.5,3.0,5.0,241.0,C,2.75,Normal
HOUSEHOLD_2_210,HOUSEHOLD_2,HOUSEHOLD,0.11,0.37,8.95,41.63,1923.87,2.0,3.0,153.0,C,3.27,Normal
FOODS_2_130,FOODS_2,FOODS,0.65,1.34,1.57,236.62,1923.27,6.0,11.0,868.0,C,2.07,Normal
HOBBIES_1_333,HOBBIES_1,HOBBIES,0.21,0.52,4.96,75.13,1922.6,3.0,5.0,276.0,C,2.54,Normal
HOUSEHOLD_2_352,HOUSEHOLD_2,HOUSEHOLD,0.34,0.71,2.97,125.47,1921.6,4.0,7.0,460.0,C,2.07,Normal
FOODS_3_170,FOODS_3,FOODS,0.51,1.17,1.98,187.44,1916.64,6.0,10.0,688.0,C,2.28,Normal
HOUSEHOLD_2_188,HOUSEHOLD_2,HOUSEHOLD,0.14,0.42,7.24,51.12,1912.03,2.0,3.0,188.0,C,3.0,Normal
HOUSEHOLD_1_239,HOUSEHOLD_1,HOUSEHOLD,0.26,0.61,3.97,93.14,1909.57,3.0,5.0,343.0,C,2.41,Normal
HOBBIES_1_368,HOBBIES_1,HOBBIES,0.24,0.53,4.22,87.33,1903.22,3.0,5.0,322.0,C,2.21,Normal
HOUSEHOLD_2_171,HOUSEHOLD_2,HOUSEHOLD,0.29,0.67,3.51,104.95,1901.9,3.0,6.0,387.0,C,2.32,Normal
FOODS_3_243,FOODS_3,FOODS,0.65,0.93,1.55,237.98,1900.74,5.0,10.0,878.0,C,1.43,Normal
HOUSEHOLD_2_497,HOUSEHOLD_2,HOUSEHOLD,0.17,0.47,5.79,63.51,1898.95,3.0,5.0,235.0,C,2.68,Normal
FOODS_3_275,FOODS_3,FOODS,0.4,1.11,2.5,146.97,1898.56,5.0,8.0,543.0,C,2.76,Normal
FOODS_3_544,FOODS_3,FOODS,0.34,0.78,2.98,123.34,1895.71,4.0,7.0,456.0,C,2.31,Normal
HOUSEHOLD_1_206,HOUSEHOLD_1,HOUSEHOLD,0.21,0.54,4.89,74.94,1892.77,3.0,5.0,277.0,C,2.61,Normal
FOODS_3_085,FOODS_3,FOODS,0.34,0.81,2.98,122.96,1892.3,4.0,7.0,455.0,C,2.41,Normal
HOUSEHOLD_1_216,HOUSEHOLD_1,HOUSEHOLD,0.08,0.32,11.97,30.59,1891.26,2.0,3.0,114.0,C,3.86,Normal
HOUSEHOLD_2_099,HOUSEHOLD_2,HOUSEHOLD,0.17,0.43,5.94,61.58,1888.92,2.0,4.0,228.0,C,2.54,Normal
FOODS_2_249,FOODS_2,FOODS,0.31,0.89,3.26,112.11,1885.45,4.0,7.0,415.0,C,2.89,Normal
FOODS_2_089,FOODS_2,FOODS,0.25,0.65,3.97,91.98,1883.83,3.0,5.0,341.0,C,2.58,Normal
FOODS_3_567,FOODS_3,FOODS,0.55,1.52,1.8,202.15,1883.55,7.0,11.0,749.0,C,2.75,Normal
HOUSEHOLD_2_339,HOUSEHOLD_2,HOUSEHOLD,0.14,0.44,6.92,52.67,1882.94,2.0,4.0,196.0,C,3.07,Normal
HOUSEHOLD_1_470,HOUSEHOLD_1,HOUSEHOLD,0.33,0.86,2.98,122.18,1880.38,4.0,7.0,453.0,C,2.56,Normal
HOUSEHOLD_2_116,HOUSEHOLD_2,HOUSEHOLD,0.18,0.48,5.65,64.29,1876.4,3.0,5.0,239.0,C,2.73,Normal
FOODS_3_575,FOODS_3,FOODS,0.15,0.51,6.52,55.77,1876.32,3.0,5.0,207.0,C,3.31,Normal
HOUSEHOLD_1_504,HOUSEHOLD_1,HOUSEHOLD,0.32,0.73,3.09,117.54,1872.73,4.0,7.0,437.0,C,2.27,Normal
HOBBIES_1_185,HOBBIES_1,HOBBIES,0.32,0.61,3.15,115.21,1872.43,3.0,6.0,428.0,C,1.94,Normal
HOBBIES_1_399,HOBBIES_1,HOBBIES,0.5,0.82,1.97,183.76,1867.94,4.0,8.0,684.0,C,1.62,Normal
HOBBIES_2_022,HOBBIES_2,HOBBIES,0.2,0.48,4.97,72.61,1863.75,3.0,5.0,271.0,C,2.39,Normal
FOODS_2_229,FOODS_2,FOODS,0.45,0.94,2.17,165.94,1861.19,5.0,9.0,619.0,C,2.07,Normal
HOUSEHOLD_2_169,HOUSEHOLD_2,HOUSEHOLD,0.17,0.5,5.84,61.58,1857.12,3.0,5.0,230.0,C,2.99,Normal
FOODS_2_366,FOODS_2,FOODS,0.35,0.74,2.82,127.6,1855.93,4.0,7.0,476.0,C,2.11,Normal
FOODS_3_479,FOODS_3,FOODS,0.98,1.6,1.0,359.0,1854.0,7.0,14.0,1340.0,C,1.63,Normal
HOUSEHOLD_1_269,HOUSEHOLD_1,HOUSEHOLD,0.33,0.68,2.98,120.63,1853.81,3.0,6.0,451.0,C,2.07,Normal
HOUSEHOLD_2_266,HOUSEHOLD_2,HOUSEHOLD,0.33,0.97,2.97,120.83,1853.28,5.0,8.0,452.0,C,2.93,Normal
FOODS_3_008,FOODS_3,FOODS,1.26,3.74,0.78,459.69,1852.41,17.0,26.0,1717.0,C,2.97,Normal
FOODS_3_529,FOODS_3,FOODS,0.25,0.69,3.98,90.04,1850.7,3.0,5.0,337.0,C,2.78,Normal
HOUSEHOLD_2_080,HOUSEHOLD_2,HOUSEHOLD,0.11,0.41,8.98,39.89,1849.88,2.0,3.0,150.0,C,3.71,Normal
HOUSEHOLD_1_435,HOUSEHOLD_1,HOUSEHOLD,0.12,0.4,7.96,44.92,1847.17,2.0,3.0,168.0,C,3.24,Normal
HOBBIES_1_412,HOBBIES_1,HOBBIES,0.48,0.94,2.03,175.63,1843.01,5.0,9.0,658.0,C,1.95,Normal
HOUSEHOLD_2_516,HOUSEHOLD_2,HOUSEHOLD,0.16,0.42,5.94,60.03,1841.4,2.0,4.0,225.0,C,2.56,Normal
FOODS_1_107,FOODS_1,FOODS,0.18,0.63,5.43,65.64,1839.57,3.0,5.0,246.0,C,3.49,Normal
FOODS_3_137,FOODS_3,FOODS,0.39,0.87,2.5,142.32,1839.35,4.0,7.0,534.0,C,2.24,Normal
FOODS_1_078,FOODS_1,FOODS,0.3,0.77,3.3,107.85,1838.95,4.0,7.0,405.0,C,2.61,Normal
HOUSEHOLD_1_144,HOUSEHOLD_1,HOUSEHOLD,0.33,0.77,2.94,121.21,1837.6,4.0,7.0,455.0,C,2.31,Normal
HOUSEHOLD_2_021,HOUSEHOLD_2,HOUSEHOLD,0.22,0.51,4.44,79.97,1835.42,3.0,5.0,300.0,C,2.31,Normal
HOUSEHOLD_2_133,HOUSEHOLD_2,HOUSEHOLD,0.2,0.48,4.97,71.45,1833.93,3.0,5.0,269.0,C,2.46,Normal
HOBBIES_1_326,HOBBIES_1,HOBBIES,0.49,0.84,1.97,179.89,1830.13,4.0,8.0,676.0,C,1.7,Normal
HOBBIES_1_315,HOBBIES_1,HOBBIES,0.22,0.57,4.35,81.33,1825.22,3.0,5.0,306.0,C,2.55,Normal
FOODS_2_226,FOODS_2,FOODS,0.14,0.42,7.05,49.96,1818.88,2.0,3.0,189.0,C,3.03,Normal
HOUSEHOLD_2_109,HOUSEHOLD_2,HOUSEHOLD,0.27,0.67,3.51,100.3,1817.69,3.0,5.0,379.0,C,2.44,Normal
HOUSEHOLD_2_020,HOUSEHOLD_2,HOUSEHOLD,0.11,0.39,8.47,41.44,1812.58,2.0,3.0,157.0,C,3.48,Normal
HOUSEHOLD_2_085,HOUSEHOLD_2,HOUSEHOLD,0.12,0.39,7.94,44.15,1810.32,2.0,3.0,167.0,C,3.19,Normal
FOODS_2_148,FOODS_2,FOODS,0.33,0.79,2.87,121.99,1805.98,4.0,7.0,462.0,C,2.35,Normal
HOUSEHOLD_2_061,HOUSEHOLD_2,HOUSEHOLD,0.32,0.86,2.97,117.73,1805.76,4.0,7.0,446.0,C,2.65,Normal
HOUSEHOLD_2_471,HOUSEHOLD_2,HOUSEHOLD,0.3,0.64,3.15,110.18,1793.82,3.0,6.0,419.0,C,2.11,Normal
HOBBIES_2_088,HOBBIES_2,HOBBIES,0.34,0.72,2.75,125.86,1790.36,4.0,7.0,478.0,C,2.1,Normal
HOUSEHOLD_2_481,HOUSEHOLD_2,HOUSEHOLD,0.12,0.38,7.97,43.37,1785.28,2.0,3.0,165.0,C,3.18,Normal
FOODS_3_421,FOODS_3,FOODS,0.38,1.2,2.48,138.84,1778.16,6.0,9.0,530.0,C,3.16,Normal
HOUSEHOLD_2_034,HOUSEHOLD_2,HOUSEHOLD,0.08,0.33,11.31,30.4,1775.33,2.0,3.0,116.0,C,3.95,Normal
FOODS_3_412,FOODS_3,FOODS,4.65,7.17,0.2,1695.46,1767.92,32.0,65.0,6480.0,C,1.54,Normal
FOODS_3_340,FOODS_3,FOODS,0.31,0.75,3.02,112.89,1758.9,4.0,7.0,433.0,C,2.42,Normal
HOBBIES_2_117,HOBBIES_2,HOBBIES,0.34,0.78,2.77,122.76,1758.4,4.0,7.0,471.0,C,2.32,Normal
HOUSEHOLD_1_317,HOUSEHOLD_1,HOUSEHOLD,0.48,1.19,1.96,173.69,1758.12,6.0,10.0,666.0,C,2.49,Normal
HOUSEHOLD_1_432,HOUSEHOLD_1,HOUSEHOLD,0.24,0.73,3.96,85.78,1753.7,4.0,6.0,330.0,C,3.11,Normal
HOUSEHOLD_2_098,HOUSEHOLD_2,HOUSEHOLD,0.28,0.65,3.3,102.63,1751.32,3.0,5.0,395.0,C,2.33,Normal
HOBBIES_2_072,HOBBIES_2,HOBBIES,0.14,0.43,6.72,50.34,1747.79,2.0,3.0,194.0,C,3.09,Normal
FOODS_1_121,FOODS_1,FOODS,0.73,1.32,1.27,266.44,1745.25,6.0,12.0,1025.0,C,1.81,Normal
HOBBIES_2_070,HOBBIES_2,HOBBIES,0.09,0.39,9.97,33.89,1744.75,2.0,3.0,131.0,C,4.16,Normal
HOUSEHOLD_2_280,HOUSEHOLD_2,HOUSEHOLD,0.15,0.47,5.97,56.35,1737.27,3.0,5.0,218.0,C,3.04,Normal
FOODS_2_200,FOODS_2,FOODS,0.23,0.66,3.94,85.39,1735.83,3.0,5.0,330.0,C,2.81,Normal
FOODS_1_211,FOODS_1,FOODS,0.17,0.57,5.53,60.61,1731.91,3.0,5.0,235.0,C,3.41,Normal
HOBBIES_2_076,HOBBIES_2,HOBBIES,0.33,0.87,2.77,120.63,1728.51,4.0,7.0,467.0,C,2.64,Normal
FOODS_3_777,FOODS_3,FOODS,0.31,1.03,2.98,112.31,1728.4,5.0,8.0,435.0,C,3.34,Normal
FOODS_3_084,FOODS_3,FOODS,0.47,1.24,1.97,169.82,1727.34,6.0,10.0,657.0,C,2.66,Normal
FOODS_3_397,FOODS_3,FOODS,0.46,0.76,1.99,167.69,1724.65,4.0,8.0,649.0,C,1.65,Normal
HOBBIES_1_168,HOBBIES_1,HOBBIES,0.19,0.53,4.83,69.13,1724.31,3.0,5.0,268.0,C,2.78,Normal
FOODS_1_010,FOODS_1,FOODS,0.17,0.57,5.31,62.74,1719.03,3.0,5.0,244.0,C,3.29,Normal
FOODS_1_029,FOODS_1,FOODS,0.23,0.56,4.03,82.49,1715.96,3.0,5.0,320.0,C,2.46,Normal
HOUSEHOLD_2_338,HOUSEHOLD_2,HOUSEHOLD,0.18,0.5,4.92,67.38,1712.16,3.0,5.0,262.0,C,2.68,Normal
FOODS_3_061,FOODS_3,FOODS,0.31,0.71,2.98,111.34,1712.01,4.0,7.0,433.0,C,2.34,Normal
HOUSEHOLD_2_089,HOUSEHOLD_2,HOUSEHOLD,0.29,0.58,3.15,104.95,1708.7,3.0,6.0,408.0,C,2.02,Normal
HOUSEHOLD_2_386,HOUSEHOLD_2,HOUSEHOLD,0.23,0.6,3.97,83.26,1707.1,3.0,5.0,324.0,C,2.62,Normal
